study_id,center_row,center_col
ID_51e4543425,258,267
ID_a94a918a33,288,282
ID_ec3f42f04d,267,267
ID_42afb48680,268,248
ID_088a8c285e,267,270
ID_bde2a65e94,250,245
ID_72a6b8ba95,264,258
ID_ed10a2321f,290,261
ID_9d75104016,295,265
ID_e7b9839958,249,265
ID_67e61d2903,274,247
ID_f270b8188b,304,257
ID_f62102b0cc,286,252
ID_5671af2896,238,234
ID_2c4323272b,282,259
ID_c0dda80692,276,243
ID_8122531739,261,248
ID_45e4c06199,280,273
ID_a8ab9475e6,276,257
ID_9e6e68ddde,282,257
ID_5c95a31aba,286,250
ID_2c27990c68,278,252
ID_7139a4fde9,277,238
ID_133f6b7cf1,263,257
ID_2f30b79039,256,269
ID_486fa00ccd,269,240
ID_6bc8a31230,291,243
ID_998e0ac848,237,250
ID_5e2173945a,260,240
ID_0c081153a5,252,256
ID_34aeaba979,265,258
ID_21c1b0516f,262,261
ID_2d535493b8,276,242
ID_2887712df7,256,255
ID_f7c54530b8,269,243
ID_6589b76814,262,243
ID_c8091b53f3,261,263
ID_93b9c87864,246,273
ID_c60087f0d4,281,272
ID_d80910b5fc,268,270
ID_a10cb5a55f,282,259
ID_f0e4081bfb,279,239
ID_88a9f1bbe6,296,240
ID_8de60dbbec,316,259
ID_1514f7d4e6,309,269
ID_6de4f8e65c,246,225
ID_94d127dac6,255,247
ID_6e96ef52e6,277,256
ID_7299141d5c,259,253
ID_2d532ef3f4,232,241
ID_d413cfc162,257,260
ID_15bafddb12,273,243
ID_c5858e145a,278,266
ID_49227663b1,251,258
ID_64520f617d,274,260
ID_d6632a2727,306,231
ID_a68b063117,236,228
ID_95d9b70522,280,265
ID_3faaa68e9d,260,245
ID_3f7d5cf69d,282,263
ID_44347fbc4c,242,260
ID_f6c8d55f5e,270,252
ID_bc792ba866,263,276
ID_1d2da93949,261,246
ID_6ffc2f5b92,269,268
ID_b5a08eb4df,252,252
ID_2026657a5f,261,247
ID_ee87317679,269,242
ID_ee5c0ad76e,250,294
ID_a4e8a37f77,262,239
ID_beaf61355e,276,258
ID_834cb5817f,260,253
ID_65adb6c01d,277,243
ID_cc2da2fef6,270,257
ID_dde9bbb2c9,273,260
ID_ac31bdf7cb,284,248
ID_42bcacea9e,268,256
ID_20f5b9fdcc,246,255
ID_231dc1b711,275,247
ID_59147d83c7,250,245
ID_aa28c1ed81,274,259
ID_ff81fa79d6,266,237
ID_0613577395,252,253
ID_e15d40b045,297,286
ID_763c7b7e23,260,262
ID_cbe391bc41,277,231
ID_c8e9aa3143,275,242
ID_4f8a1b8cd7,295,241
ID_ab15441f84,260,243
ID_5b8a173268,255,239
ID_b4db8f43b7,261,254
ID_0f5ad09371,266,239
ID_0a96a21ad7,268,252
ID_52744ff519,286,216
ID_a75319c3c4,284,246
ID_4708ad69dc,304,267
ID_ce08b29dae,258,251
ID_6abb27f023,263,253
ID_4601fdae38,286,230
ID_3efda979c4,270,263
ID_2e0b7e2450,248,246
ID_094a0e8f72,283,254
ID_3dcf36db46,282,259
ID_6115a4d7a4,255,253
ID_ec0451ebee,276,228
ID_09836b3ec2,285,248
ID_190e9d8e3c,273,246
ID_7558cf1f54,283,253
ID_05fa9ccc17,257,238
ID_9794560ba8,256,244
ID_8f08b5a4da,287,256
ID_455400a6e7,265,254
ID_03ee78372e,284,266
ID_0d4e7c24ae,259,268
ID_74baf35ea8,261,269
ID_87d5cca64c,300,262
ID_94bbe7f6cc,254,256
ID_4492c72a6e,271,279
ID_4560bfdf08,274,225
ID_13a2e779f0,253,253
ID_b779bf8354,267,241
ID_6c36972b49,277,247
ID_a09aaa00a5,263,261
ID_a59c9afe22,270,253
ID_90aabded6f,264,219
ID_347b789df3,287,258
ID_3c818c7459,254,246
ID_71b6a92644,282,213
ID_9a75bb26d6,296,279
ID_2acc982f8b,279,258
ID_0afbe975ad,277,254
ID_e50f33a8a7,262,233
ID_9e6310bdff,260,253
ID_04cb17df98,234,252
ID_08c7affe7b,250,218
ID_0d6a17d42b,239,237
ID_cdb6f55252,274,251
ID_cedc26e2be,262,244
ID_2f2e0e700b,255,242
ID_ff25362729,262,246
ID_cbb420556b,263,220
ID_6430fabf78,273,244
ID_0feb4cc34b,268,271
ID_a6475d1259,275,266
ID_79e6280fd6,272,245
ID_57770d4007,266,260
ID_8236124de9,275,237
ID_0cf604cd43,290,290
ID_8330d7b91a,275,251
ID_6d213f9f48,270,242
ID_9cfa18e729,263,259
ID_dcace1630e,254,231
ID_cb5023d867,271,264
ID_85125540e2,253,259
ID_6a6b6eeea4,277,264
ID_0e8e6ba8bd,256,223
ID_7348df8298,268,248
ID_768a604e70,270,240
ID_c34ed28dd8,253,268
ID_2180be0765,277,265
ID_6c01edc302,261,273
ID_ab114d6fa0,278,258
ID_e8f0b4df83,273,253
ID_70c85a6a78,273,240
ID_6301196936,253,251
ID_d4c6493b77,284,248
ID_b0424b2f8b,267,240
ID_de49039d4c,295,272
ID_cc8ec40f7b,267,249
ID_1c073f571f,264,232
ID_5a6945c8f0,253,293
ID_99cfb5f49f,280,284
ID_38aaaa4758,285,256
ID_a34712610d,266,262
ID_5b83f3f341,287,250
ID_5ef99ad05c,259,250
ID_7a4efc7ee6,281,253
ID_3ca115d9cb,292,259
ID_978be224b2,270,247
ID_bf87b12ae7,276,233
ID_49e60967a6,272,246
ID_7ef1edc688,265,245
ID_34b7432ebb,247,229
ID_8908a52209,264,259
ID_95727590dc,257,230
ID_21a1fc8101,239,247
ID_8376b5f956,254,238
ID_5e67ee05b4,259,236
ID_bbe72229e3,284,231
ID_716118105d,263,236
ID_7efe0d4f82,250,266
ID_2a8b26cbbe,267,253
ID_6bd99da812,279,263
ID_413e442cf9,244,242
ID_e273cf5fde,265,261
ID_9770c086e5,318,190
ID_3ef0628f47,249,241
ID_cae7fbca81,273,271
ID_9301ec5a67,257,259
ID_3260d4d889,271,314
ID_f537dbb498,281,234
ID_9f5a855e8f,263,256
ID_4390fe4846,276,270
ID_95e4a96eb5,265,234
ID_91de3490c2,264,233
ID_a39a036f40,269,262
ID_570a0a6e12,239,264
ID_42bd5783f3,293,249
ID_187066fb4e,277,261
ID_cca43273be,279,252
ID_f50ffb1803,276,279
ID_150cf9251e,256,247
ID_07ee22a00f,261,247
ID_d91bde56c1,257,243
ID_7ce11e28e5,272,244
ID_b7edc59135,283,247
ID_d8ee9c69cb,281,259
ID_fe61a8a600,265,257
ID_6d500944e1,296,323
ID_c46ab76c7d,297,251
ID_37981a538e,266,240
ID_030820c388,283,292
ID_47c6338b05,282,256
ID_cdaa271ab0,254,241
ID_9b8c384b70,261,260
ID_e964bb029d,286,250
ID_ef5ce38ece,254,224
ID_9e4966bc38,263,267
ID_7246475c52,251,243
ID_5f50f63a68,263,232
ID_a01283367f,270,214
ID_ff09863b66,280,283
ID_7bd3475a7f,284,275
ID_895f7fa84b,288,251
ID_ecd3486213,278,245
ID_8da64151e3,263,277
ID_edc7c1598b,272,247
ID_3c26edc7cf,265,240
ID_61ec5a3e22,272,253
ID_af23317854,260,233
ID_83a865cbaf,244,295
ID_e14bfad66a,266,283
ID_4377f012d6,259,279
ID_b677a8183f,288,266
ID_498f81a23b,270,250
ID_325cad57fb,285,253
ID_48861830f8,284,278
ID_28793c25e3,277,247
ID_8db4b6544e,288,257
ID_d25633322d,264,279
ID_ba0091e6ab,274,261
ID_6720b7d362,272,316
ID_3b37dba10a,255,265
ID_684e13eb09,249,243
ID_02bb8c3221,255,265
ID_518b3cd508,247,241
ID_179df71110,287,279
ID_95afbd21de,271,359
ID_c12d04ab66,273,268
ID_6fb8e94e61,274,264
ID_3fef5b0927,266,252
ID_83eb9c7f22,278,269
ID_83034ab087,228,254
ID_be7c8a260e,262,266
ID_1fed789956,272,219
ID_a4fce1f756,276,299
ID_cb9938fbfb,262,264
ID_bc8ca29dc3,266,251
ID_6e095a1340,272,266
ID_6eeb45e315,280,254
ID_bd2475b933,246,240
ID_4fd22056b3,275,253
ID_b8280cf9f5,242,246
ID_231028bc8f,260,256
ID_62b2ecbb1e,260,245
ID_f7f70d5bef,265,213
ID_3d7374fd0f,242,277
ID_4e4b70e874,243,252
ID_30f320b645,266,253
ID_13d27da65a,272,262
ID_f42a98728a,284,248
ID_48c2afef3c,274,232
ID_d36ecec4cf,261,279
ID_74551fd128,241,259
ID_b2aad67861,257,242
ID_ec74ebc082,281,245
ID_4dccc3dbbd,266,273
ID_330a143490,260,251
ID_9f7216814d,266,250
ID_c5e5ae3eaa,288,257
ID_5963bc776e,290,270
ID_ddb3aafcc3,253,228
ID_3960e2e7d4,256,254
ID_cf32189d73,268,209
ID_2e9e8c12cd,266,247
ID_b0ac579300,256,256
ID_bb7e468a4f,261,250
ID_9788d97e4c,291,244
ID_8c74d75fbf,271,262
ID_35b6e655ba,277,255
ID_929168c9df,279,246
ID_8e33411890,263,235
ID_c845a150b4,263,263
ID_be09ee7f00,272,270
ID_760825174a,274,250
ID_36a026ffa6,264,269
ID_a9c37fcd82,279,265
ID_7a56768c50,279,248
ID_11ef9acc63,261,248
ID_c98f370fe5,276,210
ID_b03487c449,275,223
ID_8d77b6298f,271,240
ID_106bf2f432,269,252
ID_fe18e73b79,259,231
ID_3eb5c1db63,258,265
ID_c2192eff6c,257,235
ID_4ae3f29d01,286,263
ID_dbaafca894,266,267
ID_fec4ac2481,252,240
ID_c4c987a873,256,238
ID_830eabb54b,250,241
ID_a7b7acba54,273,225
ID_365d221469,281,246
ID_8bd2c1a5d0,274,257
ID_aa1ea61831,256,239
ID_968d82221f,263,259
ID_3a98441d5b,288,311
ID_f434235ba9,250,237
ID_439603b43f,283,251
ID_a368253357,269,266
ID_a7d6e06574,256,241
ID_f0166bfb57,276,248
ID_0f8d0c0adc,254,240
ID_2a95aa563d,247,241
ID_93f3af4248,269,249
ID_1077498d65,298,230
ID_6121b401e7,282,274
ID_5d072bb1b6,284,250
ID_3e98771eae,284,257
ID_a802c0206f,263,230
ID_e9b9368878,250,251
ID_f6f0bb2dea,270,243
ID_201c35cd92,273,263
ID_e788601e83,268,253
ID_a3ef532252,258,261
ID_f1ae5e738a,241,269
ID_39c22c38c5,288,251
ID_72e20f27a7,277,266
ID_c95c74a68a,286,248
ID_f0ee7cc54f,280,253
ID_4822423344,254,231
ID_ccdc4c1aac,272,282
ID_adc62a4866,274,244
ID_e86ebedb66,247,246
ID_9e9b5c340e,255,233
ID_e21eabe8f0,269,296
ID_09a02d89f6,249,279
ID_56b9bec156,276,281
ID_50153ad04c,270,263
ID_d11b42d16f,278,246
ID_000b852931,250,263
ID_58c29be245,274,250
ID_3a9438f3fc,263,247
ID_452857efe0,255,249
ID_df325b624e,246,249
ID_34f1d7ba7f,260,237
ID_e63fd8fec4,285,239
ID_644e10a5b6,293,258
ID_a8d622bfeb,275,255
ID_cd7ce4ab7b,247,276
ID_da0b6db72b,248,237
ID_a0bfb3b017,283,253
ID_c435879ca1,288,248
ID_52b63c4672,261,251
ID_d69d01a2a7,250,210
ID_956ffb60a1,266,246
ID_93da0ca5c6,297,247
ID_9a6c8466b8,261,262
ID_4d2448ec00,297,275
ID_de5aabdeb2,265,265
ID_abc16b515c,268,242
ID_86539342d4,260,268
ID_b0b7ee2eb5,252,231
ID_94a0a121c6,240,268
ID_5ad46985f7,278,237
ID_58a337401d,282,270
ID_c69078f862,270,224
ID_a0a4d5a9a9,284,262
ID_71a7754159,250,257
ID_066e3ca265,275,266
ID_24812c97e5,262,233
ID_a7fbdb12fc,274,238
ID_9ad64b60f1,264,234
ID_48f2e9e459,288,259
ID_a4bc4d259d,258,244
ID_48e8ed0652,265,263
ID_fc16f048f9,250,243
ID_de92a3dda1,251,249
ID_fea5301413,265,250
ID_9c2e6aab91,257,267
ID_a1002ef48e,259,261
ID_0566ec6219,254,252
ID_b13dbfef1b,283,225
ID_f0b172b7ea,267,240
ID_92fbc951f8,288,253
ID_b0a0077629,266,266
ID_79af81d26e,288,258
ID_53e8008f9a,255,249
ID_3b482a7d32,257,254
ID_9d202687ef,274,228
ID_e8c5b15ff7,302,237
ID_1eb5f463f8,287,266
ID_ed9dfe06fc,284,250
ID_ec4c574d2e,269,243
ID_0b364f11a7,288,261
ID_2ec5ef3312,268,250
ID_0a63c36cec,275,299
ID_93a15077c1,270,256
ID_70aed4a85b,278,266
ID_2e9affc76f,244,247
ID_a5990e52d1,282,258
ID_aa6195f468,260,262
ID_76f0db0008,278,249
ID_aa76aa6264,254,272
ID_9d6dc72640,279,229
ID_c4da3b18b7,248,248
ID_464e0b0aaa,273,257
ID_5cebcc5a02,258,256
ID_eeba675843,262,258
ID_201ea3e707,261,233
ID_b9e8259611,271,249
ID_0e9e26a949,257,254
ID_6cd4cef0f6,238,255
ID_cf17e50515,268,244
ID_cb696453ce,280,263
ID_615eb697bc,284,264
ID_8acca87849,271,282
ID_8aada4d3af,259,242
ID_08b1bf5534,259,241
ID_49e85c13f9,265,250
ID_ab0c805544,281,257
ID_6a7d8a9c4a,277,251
ID_31cb9be4f1,264,242
ID_0e805e9e87,283,264
ID_f335fb7f37,289,257
ID_12289771a4,291,257
ID_9e7d1bd2b9,275,243
ID_387c3e9c8e,264,246
ID_123d097b30,237,215
ID_94cc367adb,285,242
ID_2617beb2be,262,311
ID_00320855ef,262,248
ID_29df1654e5,269,260
ID_749938d96d,283,155
ID_2b0cf37c8a,282,263
ID_0b5dd35816,273,249
ID_701448c5c6,275,232
ID_a0aacf01c1,260,247
ID_e42d4ba928,273,265
ID_9b50d49025,280,252
ID_212a22a63f,271,256
ID_21721f5e44,254,227
ID_ecdcbc54ea,256,261
ID_6641aea1eb,280,278
ID_7f5537e78a,253,255
ID_ecfeba53c4,258,235
ID_1ff5ae2b59,283,263
ID_3f3ac457b1,264,257
ID_c5a376608b,262,259
ID_412c2dcc47,279,325
ID_95c77d5c4e,266,267
ID_c853dea1e2,259,242
ID_fdf596e74f,268,268
ID_4273769496,256,252
ID_010bbd996c,262,264
ID_1ca19bb7ec,294,289
ID_47df287160,277,226
ID_a8e8bd0bcc,296,245
ID_ed80398fd9,286,234
ID_ec14cfb535,269,216
ID_7853360b5b,282,255
ID_b8f0eacc06,262,265
ID_76c665c545,288,242
ID_e03de66803,278,257
ID_0d93e31cd7,272,251
ID_d922bbc73e,274,276
ID_e2e506f42e,248,255
ID_21f8f43afb,263,239
ID_a37b355c90,268,243
ID_1856668038,265,240
ID_ab1e937b03,250,245
ID_06aff07d8f,280,259
ID_4d83252747,276,269
ID_641aa01408,252,290
ID_4e61049e27,273,263
ID_d7a3abe04a,314,211
ID_0f872bac4e,266,261
ID_9ee78f7ee2,286,259
ID_5c220bcc8d,285,238
ID_66578dc962,269,251
ID_92f8a58682,268,269
ID_907eb224a1,271,271
ID_152fa52345,268,260
ID_bd4489bf6b,270,229
ID_8fad7f1f4e,282,225
ID_110f309018,265,267
ID_bd40cfddc9,306,274
ID_6d06de277f,260,242
ID_2a46bd7623,266,255
ID_461353e259,244,244
ID_31d3585e01,284,257
ID_1f41fbbbb3,248,248
ID_337b403501,281,259
ID_4752c248f8,298,237
ID_9693d07305,260,254
ID_1ca76950ab,263,309
ID_ece3c5609e,277,265
ID_1a64559117,279,257
ID_e1fd0fb88f,257,245
ID_af95842b67,286,262
ID_32f7a84336,257,251
ID_20e05dd3d4,265,248
ID_02d6466b7a,251,249
ID_e3579c9c96,243,268
ID_b59987671b,271,239
ID_0344bb8ba0,274,252
ID_99ba9d85dd,276,242
ID_2d8718eaeb,272,259
ID_b2ea210993,274,259
ID_68c893001c,288,249
ID_86aed3f18a,262,280
ID_17a264d44f,262,230
ID_29caa5f6fe,295,246
ID_535546e9cb,274,245
ID_7e0ef4320d,271,213
ID_63cb225b48,261,258
ID_c04324fe2f,266,230
ID_907a23f2f6,258,258
ID_a3dec7d970,287,234
ID_6dc40884b6,273,258
ID_2b29d61b79,283,236
ID_aef2fbb837,277,257
ID_af40e0b5b5,262,258
ID_3b15c6ebd5,282,252
ID_a26fd9d9d0,270,290
ID_568d5a982b,274,264
ID_3c98409a5c,273,249
ID_aa8d74e13f,279,261
ID_313a29e61e,279,255
ID_0f9e63e597,264,219
ID_4c8c399a49,269,246
ID_272802ad48,278,237
ID_3ce32e7bf2,269,225
ID_6411ff0b41,270,261
ID_3eceba86f0,265,275
ID_37e236dabd,258,265
ID_15a7447e4c,277,240
ID_4e7b10a62c,272,250
ID_c71d410d5c,276,241
ID_acc1453e1d,293,218
ID_e5c132e027,267,221
ID_ff321f302d,261,252
ID_8bd2912e2d,266,240
ID_f3ad6006b5,253,268
ID_220757f836,280,257
ID_f06f6b33ea,271,233
ID_95ebc0d763,263,271
ID_8f65c7599c,272,227
ID_122e6374cb,253,247
ID_2cb45024c3,259,262
ID_fc5e3a5d98,286,276
ID_a303f80a91,282,270
ID_ba5ac4b133,254,272
ID_61c313bee3,246,233
ID_338b643d77,262,255
ID_76b9e01671,289,246
ID_9333067fe8,279,245
ID_6220a4bd85,277,259
ID_e619ebbc8a,252,245
ID_965d93c53d,267,246
ID_4561f983be,255,289
ID_4de5a91484,268,225
ID_bcbf67584b,261,309
ID_a7d452a9fd,263,241
ID_facd8bbd9e,275,257
ID_a13133ea61,271,251
ID_3b1c77916b,265,260
ID_97c8aa75a1,280,234
ID_bd39eabe16,260,258
ID_41625ca131,273,264
ID_c9ae6c3e28,266,247
ID_9bd883b08f,282,309
ID_ff79274d76,259,264
ID_9a356798ff,264,241
ID_fa35e04a20,265,244
ID_a8111128b3,267,243
ID_aee6477d69,263,247
ID_166654efe1,276,256
ID_3344ea701b,263,294
ID_8f92a5828b,281,272
ID_387fe58be3,265,237
ID_22c927d174,283,256
ID_8b3ec592a6,263,265
ID_e6cc5a6e79,254,238
ID_f2712fefae,223,270
ID_0559ce85ca,255,301
ID_0e5e6bc3c1,271,222
ID_1881ea793c,268,244
ID_fbdcf2986a,264,277
ID_6cb66c7619,244,243
ID_b9e5847881,268,256
ID_15337ccd8c,258,250
ID_12ae7ea38e,251,245
ID_9c650c8ecb,272,255
ID_b35e1df7bb,262,267
ID_5aa2b5797f,263,233
ID_1472b31909,257,260
ID_9a1bc8fe5f,258,162
ID_1cfcadbb35,271,234
ID_a4a2954897,280,262
ID_1fa1d20bba,248,267
ID_fe56f93eb6,273,269
ID_b0bd1d3ce0,267,257
ID_c905ec3bc5,234,247
ID_8bef0ed8c0,254,272
ID_50aab11434,269,263
ID_c810de95cc,274,259
ID_f3e30f81fe,282,242
ID_60e63454f4,278,243
ID_363161d9f9,235,263
ID_ce3a52bb0f,309,244
ID_d6969921b8,263,280
ID_4d435b85b2,266,256
ID_c8a126c7c4,275,241
ID_33212de2d5,263,275
ID_308c99f9ee,263,233
ID_00c5893690,271,254
ID_fa4a2fdee2,279,273
ID_27b87e7cba,257,235
ID_5fb5970bad,263,249
ID_3cd50744aa,267,259
ID_e360f56898,262,254
ID_a77988c66d,262,233
ID_8d59372c56,272,266
ID_efac2692aa,288,253
ID_6c46113c0a,262,245
ID_a45e9993db,265,254
ID_945f2df8ff,256,279
ID_373eb49ea9,269,253
ID_ef4bef95e8,251,230
ID_affa2008c9,276,226
ID_59f0afab85,281,267
ID_abf73fb523,257,246
ID_8263957c57,281,257
ID_f4285ffa7f,255,268
ID_cd0d9091d0,260,273
ID_e5bec04419,270,238
ID_ad5aa14a53,265,217
ID_b726226f0f,286,258
ID_7ed34b0d72,260,268
ID_920969b2ef,260,239
ID_3e144c5ade,272,260
ID_f9305df08c,273,254
ID_a9878a4f03,293,244
ID_bf2b4c8f15,259,237
ID_60267c7418,268,252
ID_9e0ed6ea65,265,251
ID_9a0e3e8da8,258,249
ID_6eee10498e,262,262
ID_d53211859b,271,251
ID_7bb8571fc9,259,219
ID_71958c4bbf,281,248
ID_94edaf85da,260,265
ID_c84b206e56,286,256
ID_2c5aef100d,271,227
ID_9fc1560872,262,232
ID_5612f31658,260,229
ID_df1c674b87,278,284
ID_704ab174a3,282,250
ID_0759da8f84,266,329
ID_17af0b70ff,262,249
ID_c7762c64f5,260,244
ID_043ce30aa0,275,262
ID_9555d21575,291,223
ID_d344d4e4e9,277,255
ID_c2b41a7514,304,300
ID_edb4eaeb5d,245,301
ID_4d4c7c56a2,262,235
ID_1252c234c1,276,236
ID_79ad1c6b10,289,252
ID_633b59b6b9,269,233
ID_e16fa0dc81,269,247
ID_13df9b856b,282,264
ID_ed041276be,271,263
ID_c4e02def84,293,251
ID_468f8e8f0f,252,276
ID_eb15b33334,245,234
ID_9086faf373,276,270
ID_ee385c7f9b,271,252
ID_ffe72f50e5,272,252
ID_68c07d00ea,272,276
ID_ed11c6853c,277,262
ID_b6bad9a4a6,290,264
ID_b8d47510d4,284,223
ID_b965011404,272,282
ID_36c965830c,282,256
ID_655eb6ea85,254,268
ID_8638a4eef9,282,266
ID_597bd75445,273,252
ID_ac40887ea8,257,250
ID_6f8f6f2517,273,257
ID_cf1b5d2b3b,233,264
ID_c85abbc3f2,272,233
ID_095269b0de,260,247
ID_7b07bce8c9,268,268
ID_10f5c0dcbf,273,239
ID_3cf1cdc7ec,282,276
ID_8cf00a8d1e,290,334
ID_4cb3ef3275,279,240
ID_2917e35a39,269,244
ID_42efac5fe8,265,277
ID_af6d2f063b,274,265
ID_6950d3fab2,269,289
ID_598dacdfed,269,246
ID_821702ce02,251,243
ID_6d6dea173a,265,252
ID_1598559afc,269,296
ID_50d9e954be,240,253
ID_974735bf79,285,191
ID_30d82c717b,287,287
ID_2ebc1b3ac7,264,261
ID_3e73d31129,255,264
ID_b7c2c733b4,264,255
ID_d6a9d9a6ad,280,259
ID_fce93973c6,263,245
ID_fe16065c37,263,266
ID_264e2eb57c,265,243
ID_1f738e096e,256,254
ID_e52cb658d4,263,242
ID_c9dbb06c1a,260,236
ID_eb613beb69,277,242
ID_f4edbf38ac,254,270
ID_281255046d,262,263
ID_a8af27307a,292,281
ID_ebf4c6c041,278,252
ID_c615c8ff40,279,252
ID_ac4abf55c9,234,244
ID_d83ea77872,265,248
ID_a573fbee53,278,287
ID_5e8eb9e1cd,252,256
ID_a00257fc2d,254,268
ID_1bc3f67091,290,254
ID_f7313d95da,276,241
ID_214c32d1fc,311,242
ID_44493c1d26,308,256
ID_dbf157cb17,277,265
ID_43cb3d3927,278,273
ID_64395188de,278,255
ID_5b58937f11,279,247
ID_b61b2d3f15,262,251
ID_a2148fce4c,275,252
ID_bfa63f753f,268,243
ID_99bdb24680,285,256
ID_200e1143d5,284,248
ID_60eb43b288,268,281
ID_22bb69a5a3,251,243
ID_9ddd5a207a,272,224
ID_d8ee7d9b9b,255,259
ID_5272111092,214,246
ID_76e1389b72,325,250
ID_947fc26cc8,265,236
ID_910a4dd4d6,303,245
ID_2a09f7dda3,272,265
ID_900ce29099,254,266
ID_00fa4ac126,266,250
ID_163e022b6e,268,271
ID_88ebc58c18,267,275
ID_7040ac626b,262,235
ID_110de4e6aa,263,263
ID_5960114d32,269,292
ID_e0783f6b6e,276,249
ID_77599a538d,266,247
ID_c2f3a70de3,273,253
ID_8e9afbc216,279,201
ID_6a734fbcb6,297,248
ID_d91be4c12b,285,244
ID_d7c1c28189,291,230
ID_ab0a00e9ef,263,250
ID_9c2e2b8366,262,275
ID_cb37de6e16,262,256
ID_acf3de969e,273,256
ID_a478f3a497,262,264
ID_44ba43c331,266,229
ID_b945b8e130,255,287
ID_a4bfc141a3,276,291
ID_f4194aa1bc,270,241
ID_40ebd098ed,256,272
ID_3540492e73,265,261
ID_6306c35e6d,249,265
ID_086c6a0af7,265,216
ID_69d3663277,281,260
ID_9dfeb8c603,264,225
ID_75d827d11a,272,250
ID_730d340b92,277,258
ID_81cc949cf5,274,250
ID_085f996c98,257,256
ID_7579999ea5,309,260
ID_7be611239b,268,258
ID_63e14574c7,246,242
ID_bb2b81f6d2,286,267
ID_7bbaa0ba36,300,256
ID_ea00440ae4,269,251
ID_d7f53c077b,259,239
ID_97e4ba8634,244,272
ID_082c31e95d,280,273
ID_2a096a070b,273,282
ID_98ab384d80,269,255
ID_cab4d384de,256,328
ID_5ab8c01a6f,270,253
ID_d3e88c591e,240,208
ID_d2316f2906,269,253
ID_4ef9c8e7da,283,250
ID_52b5ecc5fc,255,242
ID_7233270d25,282,283
ID_2f758d83d0,267,255
ID_a9c4a74971,252,256
ID_a5fb64ddb6,255,231
ID_5a502bc7f3,294,236
ID_58404ed0c0,267,154
ID_ad3b7a1a84,266,248
ID_61f18fd63c,285,241
ID_141b8b13d8,259,250
ID_07d1256292,277,220
ID_4c47d46a10,285,248
ID_8b430bdea6,294,263
ID_56df7788f0,274,242
ID_99d535d0c7,261,268
ID_bac328ef57,269,213
ID_9c727ac231,268,200
ID_3a8a202703,279,251
ID_bd51c3ba34,261,257
ID_bcc22398d1,270,252
ID_191fc16b3e,264,236
ID_d52fa34160,262,261
ID_4676c0e2ed,254,230
ID_a56f781343,280,251
ID_64b062c3f8,277,255
ID_513577e546,267,279
ID_528dd0c4e3,266,251
ID_341bf815cd,256,233
ID_9c0ef73dbe,267,249
ID_f75445f608,269,251
ID_8e57a6ef06,273,257
ID_cedd0db078,258,261
ID_fbd91304ba,285,250
ID_4ed7c2b338,269,255
ID_029db7d3fa,262,236
ID_e3b741d1e6,278,236
ID_235575466d,288,223
ID_96c3282a17,286,266
ID_137a44b6c4,251,286
ID_a7a3ce88b0,247,239
ID_81c4e35df6,270,258
ID_dc94c23f53,263,253
ID_f61754be98,274,243
ID_9e84f5a2f2,286,245
ID_02866e5950,262,254
ID_df73821c47,259,281
ID_90d67a4725,292,237
ID_eae0fbd2ff,266,221
ID_eecc9bccc7,271,265
ID_121e1fab1a,278,266
ID_b719e74e14,264,244
ID_ea97e7b607,273,275
ID_80f3dca247,294,270
ID_09e63401e3,270,242
ID_761f303f68,260,249
ID_ac24c134ab,298,266
ID_0bd16f56e5,259,262
ID_1784584f32,265,270
ID_6de76995f3,283,252
ID_8f4fcba94f,283,249
ID_954bc8a691,259,223
ID_aec2e28642,284,224
ID_ea3312e4c1,278,253
ID_fd326ff415,243,281
ID_47e44f60e6,264,262
ID_79f95b315d,268,267
ID_02f575db86,271,249
ID_a5e976c306,280,260
ID_d419f3a89b,290,284
ID_1f3c5d0d71,276,274
ID_2ad62faab5,257,288
ID_01758ebd9b,271,238
ID_e20c78cc8d,273,280
ID_dfe7d667fc,260,240
ID_8881b1c4b1,293,273
ID_ffce46276e,265,252
ID_0be2260da5,272,262
ID_f06ca0d821,272,251
ID_beb0d69a88,286,258
ID_3c44049a47,274,246
ID_0c1c9bf0ae,274,247
ID_48abd2a9f9,266,251
ID_d10547da3d,258,257
ID_5b6d17b999,264,288
ID_7719123886,270,222
ID_41b80bd3ec,275,267
ID_75d027bd74,273,226
ID_33592d330f,246,252
ID_45091fedb9,256,271
ID_0b2bec1cb8,268,242
ID_298bf4a447,261,256
ID_e10fa807dc,279,238
ID_9b26ea5913,308,301
ID_d38c1ab042,234,224
ID_a1ea0d4538,257,237
ID_2657c04073,274,251
ID_0914f5c75f,291,230
ID_2e538840f5,254,287
ID_aade01b2d1,258,229
ID_856f10dc4b,266,279
ID_ed80c5051a,262,257
ID_a51510120a,271,282
ID_08f28c0c72,266,261
ID_2f47e99ffe,279,240
ID_ff8ac6d18b,276,266
ID_97ec50d755,262,235
ID_a3b184e958,257,286
ID_cac7f68bb0,263,264
ID_7f58e783da,247,248
ID_00b32b986d,265,252
ID_17e13ab233,272,241
ID_0e1628e332,276,250
ID_eedc020bb6,285,255
ID_572bdd194c,295,260
ID_2e3f529811,272,240
ID_4fff73f309,303,237
ID_526abeb589,276,274
ID_2d37bacaa4,274,277
ID_5a018c70a6,255,260
ID_49d2895d7b,261,246
ID_9bd16f2bd3,249,216
ID_4e92fe5b29,290,253
